id	type	char_flags_txt	char_flags_txt_value	flags_txt	flags_txt_value	x	y	direction	shield	portrait	movetype	movemode	speed	int_speed	energy	energy_max	energy_med	rest	rest_count	timeout	combat_opponent	combat_str	combat_power	combat_limit	quest	quest_stage	quest1	quest2	quest3	quest4	shelter_State	shelter_X	shelter_Y	shelter_Dir	shelter_Num	shelter_Type	lstblk_x	lstblk_y	rank	army_race	army_size	army_lost	army_kill	army_flags	start_realm	start_land	sleep_time	wake_time	weapons	weapon_details	weapons_link	find_status	quest_type1	quest_type2	time	wait	flags_2_txt	flags_2_txt_value	shelter_y_backup
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
0	army	+dead	4	+height+obstacle	5	0	256	NORTH	shield_1	head_1	0	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	JOIN	11	0	0	0	0	-1	0	0	0	0	0	0	0	0	Kith	0	0	0	43690	The Witherlands	Imilvir	1380	480	1	0	0	0	2	-1	0	0		0	65535
