id	type	char_flags_txt	char_flags_txt_value	flags_txt	flags_txt_value	x	y	direction	shield	portrait	movetype	movemode	speed	int_speed	energy	energy_max	energy_med	rest	rest_count	timeout	combat_opponent	combat_str	combat_power	combat_limit	anim1	anim2	anim3	anim4
0	beast		0	+height+obstacle	5	63	42	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	122	41	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	28	40	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	242	40	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	213	39	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	213	36	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	21	31	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	25	31	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	75	31	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	208	31	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	215	28	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	194	28	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	94	27	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	181	27	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	238	25	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	24	25	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	28	23	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	180	23	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	14	19	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	109	19	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	7	18	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	217	17	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	244	12	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	111	10	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	26	9	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	178	8	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast	+dead+hidden	4100	+height+obstacle	5	256	256	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	145	220	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	14	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	145	220	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	14	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	129	155	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	15	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	129	155	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	15	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	131	234	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	15	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	131	234	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	15	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	134	182	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	15	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	134	182	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	16	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	145	220	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	16	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	145	220	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	16	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	119	207	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	16	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	119	207	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
2	beast		0	+height+obstacle	5	7	16	NORTH	shield_1	head_27	255	-1	0	1	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
0	beast		0	+height+obstacle	5	170	191	NORTH	shield_1	head_27	255	-1	0	3	1440	1440	960	720	0	0	0	1024	128	128	0	0	0	0
