Version	Id	Symbol	Flags	Name	Prefix
1	65	AR_SORMAND		Sormand	
1	66	AR_TALIGRORN		Taligrorn	
1	67	AR_THARANE		Tharane	
1	68	AR_MALARAK		Malarak	
1	69	AR_TORANGRARG		Torangrarg	
1	70	AR_KAHENARG		Kahenarg	
1	71	AR_LORULAND		Loruland	
1	72	AR_ULFUDRUN		Ulfudrun	
1	73	AR_FANGREON		Fangreon	
1	74	AR_TORUDRANE		Torudrane	
1	75	AR_MALORMANE		Malormane	
1	76	AR_OBORESH		Oboresh	
1	77	AR_IMARESH		Imaresh	
1	78	AR_BERORTHIL		Berorthil	
1	79	AR_IMORTHAD		Imorthad	
1	80	AR_IMGENEON		Imgeneon	
1	81	AR_TALIGRAND		Taligrand	
1	82	AR_LORENUK		Lorenuk	
1	83	AR_TALULANE		Talulane	
1	84	AR_GLINANE		Glinane	
1	85	AR_HAGELANE		Hagelane	
1	86	AR_MALANGRIUM		Malangrium	
1	87	AR_VARANGRIEL		Varangriel	
1	88	AR_MORILDRUK		Morildruk	
1	89	AR_CARATRORN		Caratrorn	
1	90	AR_IMGARIL		Imgaril	
1	91	AR_GLIRIUM		Glirium	
1	92	AR_IMANGRAK		Imangrak	
1	93	AR_OBULARG		Obularg	
1	94	AR_THIRIEL		Thiriel	
1	95	AR_THIGRIM		Thigrim	
1	96	AR_LORELORN		Lorelorn	
1	97	AR_ULFATRUK		Ulfatruk	
1	98	AR_THULUK		Thuluk	
1	99	AR_KAHANGRORN		Kahangrorn	
1	100	AR_MORASHESH		Morashesh	
1	101	AR_CARENAK		Carenak	
1	102	AR_VARANGRESH		Varangresh	
1	103	AR_ANVUDRIUM		Anvudrium	
1	104	AR_TORILDRIEL		Torildriel	
1	105	AR_VARINAD		Varinad	
1	106	AR_ZARANGRARG		Zarangrarg	
1	107	AR_CARATRAND		Caratrand	
1	108	AR_VARUDRUN		Varudrun	
1	109	AR_IMGARANE		Imgarane	
1	110	AR_GANISAK		Ganisak	
1	111	AR_MALIRARG		Malirarg	
1	112	AR_MORORTHEON		Morortheon	
1	113	AR_TORATRANE		Toratrane	
1	114	AR_THILDRORN		Thildrorn	
1	115	AR_TORILDRESH		Torildresh	
1	116	AR_DOLINIEL		Doliniel	
1	117	AR_OBENAD		Obenad	
1	118	AR_FILDRARG		Fildrarg	
1	119	AR_GLENAND		Glenand	
1	120	AR_OBORMORN		Obormorn	
1	121	AR_IMATRORN		Imatrorn	
1	122	AR_THASHAK		Thashak	
1	123	AR_ANVIGRAK		Anvigrak	
1	124	AR_CARARAD		Cararad	
1	125	AR_GLILDRAD		Glildrad	
1	126	AR_MORINIM		Morinim	
1	127	AR_FELIM		Felim	
1	128	AR_THILDRAND		Thildrand	
1	129	AR_ASORTHANE		Asorthane	
1	130	AR_ZARASHORN		Zarashorn	
1	131	AR_IMASHARG		Imasharg	
1	132	AR_OBORMAND		Obormand	
1	133	AR_GLELEON		Gleleon	
1	134	AR_IMGULUK		Imguluk	
1	135	AR_TORANGRORN		Torangrorn	
1	136	AR_MALORTHORN		Malorthorn	
1	137	AR_MORANGRESH		Morangresh	
1	138	AR_LORISIEL		Lorisiel	
1	139	AR_CARANGRARG		Carangrarg	
1	140	AR_SORTHARG		Sortharg	
1	141	AR_MALORMIEL		Malormiel	
1	142	AR_OBORIM		Oborim	
1	143	AR_GANORTHEON		Ganortheon	
1	144	AR_ZARASHAND		Zarashand	
1	145	AR_USHIGRUK		Ushigruk	
1	146	AR_CARUDRANE		Carudrane	
1	147	AR_GLORORN		Glororn	
1	148	AR_ASUDRAK		Asudrak	
1	149	AR_GANORMAK		Ganormak	
1	150	AR_THORTHAD		Thorthad	
1	151	AR_MORIREON		Morireon	
1	152	AR_MALORTHAND		Malorthand	
1	153	AR_THUDRORN		Thudrorn	
1	154	AR_ANVORMORN		Anvormorn	
1	155	AR_ASIRIL		Asiril	
1	156	AR_GANORIL		Ganoril	
1	157	AR_VARELAK		Varelak	
1	158	AR_OBORAD		Oborad	
1	159	AR_IMGATRARG		Imgatrarg	
1	160	AR_ANVELARG		Anvelarg	
1	161	AR_VARANGRIM		Varangrim	
1	162	AR_ANVORMAND		Anvormand	
1	163	AR_CARASHORN		Carashorn	
1	164	AR_SIGRORN		Sigrorn	
1	165	AR_BERARANE		Berarane	
1	166	AR_MORILDRIUM		Morildrium	
1	167	AR_ASIGRESH		Asigresh	
1	168	AR_IMORAK		Imorak	
1	169	AR_USHASHARG		Ushasharg	
1	170	AR_CARILDRIEL		Carildriel	
1	171	AR_IMGORTHIM		Imgorthim	
1	172	AR_TALASHEON		Talasheon	
1	173	AR_THIRIM		Thirim	
1	174	AR_LORORTHORN		Lororthorn	
1	175	AR_THIGRUK		Thigruk	
1	176	AR_HAGUDRAK		Hagudrak	
1	177	AR_LORORMIEL		Lorormiel	
1	178	AR_SIRARG		Sirarg	
1	179	AR_CARASHAND		Carashand	
1	180	AR_USHORTHUK		Ushorthuk	
1	181	AR_TALARORN		Talarorn	
1	182	AR_ZARINANE		Zarinane	
1	183	AR_TALELIEL		Taleliel	
1	184	AR_BERUDRARG		Berudrarg	
1	185	AR_OBILDREON		Obildreon	
1	186	AR_THIGRUN		Thigrun	
1	187	AR_IMGUDRORN		Imgudrorn	
1	188	AR_LORELANE		Lorelane	
1	189	AR_ULFORMORN		Ulformorn	
1	190	AR_FENAY		Fenay	
1	191	AR_CARORTHIUM		Carorthium	
1	192	AR_FASHAK		Fashak	
1	193	AR_THILDRIL		Thildril	
1	194	AR_MORORMARG		Morormarg	
1	195	AR_TALARAND		Talarand	
1	196	AR_CARORMEON		Carormeon	
1	197	AR_ASELIM		Aselim	
1	198	AR_TALORTHANE		Talorthane	
1	199	AR_TALORMAD		Talormad	
1	200	AR_THASHARG		Thasharg	
1	201	AR_IMILDRIEL		Imildriel	
1	202	AR_MORANGRIM		Morangrim	
1	203	AR_ULFORMAND		Ulformand	
1	204	AR_GLILDRUN		Glildrun	
1	205	AR_KAHIGREON		Kahigreon	
1	206	AR_CARANGRORN		Carangrorn	
1	207	AR_FELUK		Feluk	
1	208	AR_THILDRANE		Thildrane	
1	209	AR_ZARENORN		Zarenorn	
1	210	AR_CARINIL		Carinil	
1	211	AR_VARATRIUM		Varatrium	
1	212	AR_OBORTHARG		Obortharg	
1	213	AR_GLORTHEON		Glortheon	
1	214	AR_IMASHAND		Imashand	
1	215	AR_ULFANGRUK		Ulfangruk	
1	216	AR_OBORMANE		Obormane	
1	217	AR_GLELAY		Glelay	
1	218	AR_MALARORN		Malarorn	
1	219	AR_IMILDRESH		Imildresh	
1	220	AR_TORINIEL		Toriniel	
1	221	AR_CARANGRAND		Carangrand	
1	222	AR_FELUN		Felun	
1	223	AR_VARORMORN		Varormorn	
1	224	AR_ASUDRARG		Asudrarg	
1	225	AR_GANORMARG		Ganormarg	
1	226	AR_LORIGRANE		Lorigrane	
1	227	AR_GLUDRUK		Gludruk	
1	228	AR_ANVELORN		Anvelorn	
1	229	AR_ULFISIL		Ulfisil	
1	230	AR_FANGRAK		Fangrak	
1	231	AR_SORIUM		Sorium	
1	232	AR_THUDRIL		Thudril	
1	233	AR_FINARG		Finarg	
1	234	AR_GANORIEL		Ganoriel	
1	235	AR_FUDRAND		Fudrand	
1	236	AR_VARORMAND		Varormand	
1	237	AR_BERORTHIM		Berorthim	
1	238	AR_TALIRANE		Talirane	
1	239	AR_OBIGRORN		Obigrorn	
1	240	AR_BERELUK		Bereluk	
1	241	AR_BERORMIUM		Berormium	
1	242	AR_IMGASHARG		Imgasharg	
1	243	AR_THANGRARG		Thangrarg	
1	244	AR_ANVORTHARG		Anvortharg	
1	245	AR_TORIGREON		Torigreon	
1	246	AR_FIRIM		Firim	
1	247	AR_MALANGREON		Malangreon	
1	248	AR_VARORIM		Varorim	
1	249	AR_KAHORTHEON		Kahortheon	
1	250	AR_CARENORN		Carenorn	
1	251	AR_SIRORN		Sirorn	
1	252	AR_THUDRANE		Thudrane	
1	253	AR_ANVORMANE		Anvormane	
1	254	AR_VARINIUM		Varinium	
1	255	AR_IMORARG		Imorarg	
1	256	AR_BERORTHAD		Berorthad	
1	257	AR_CARILDRIM		Carildrim	
1	258	AR_GLIREON		Glireon	
1	259	AR_IMGORTHUK		Imgorthuk	
1	260	AR_GLIGRAY		Gligray	
1	261	AR_THIRUK		Thiruk	
1	262	AR_THIGRIUM		Thigrium	
1	263	AR_KAHANGRIEL		Kahangriel	
1	264	AR_THISEON		Thiseon	
1	265	AR_ANVUDREON		Anvudreon	
1	266	AR_CARASHANE		Carashane	
1	267	AR_SIGRANE		Sigrane	
1	268	AR_KAHUDRUK		Kahudruk	
1	269	AR_USHORTHIUM		Ushorthium	
1	270	AR_IMIRIUM		Imirium	
1	271	AR_ASATRARG		Asatrarg	
1	272	AR_GLENIEL		Gleniel	
1	273	AR_GANULARG		Ganularg	
1	274	AR_BERINARG		Berinarg	
1	275	AR_TALELIM		Talelim	
1	276	AR_OBATREON		Obatreon	
1	277	AR_THIRUN		Thirun	
1	278	AR_LORORTHANE		Lororthane	
1	279	AR_GLATRUK		Glatruk	
1	280	AR_MALIRANE		Malirane	
1	281	AR_MORORTHAK		Mororthak	
1	282	AR_KAHANGRESH		Kahangresh	
1	283	AR_MORELARG		Morelarg	
1	284	AR_FASHARG		Fasharg	
1	285	AR_THILDRIEL		Thildriel	
1	286	AR_KAHUDRUN		Kahudrun	
1	287	AR_OBELIL		Obelil	
1	288	AR_GLENESH		Glenesh	
1	289	AR_ULFORTHARG		Ulfortharg	
1	290	AR_OBORMIEL		Obormiel	
1	291	AR_THENARG		Thenarg	
1	292	AR_MORANGRUK		Morangruk	
1	293	AR_ULFORMANE		Ulformane	
1	294	AR_HAGILDRORN		Hagildrorn	
1	295	AR_ANVULANE		Anvulane	
1	296	AR_MORINIUM		Morinium	
1	297	AR_THILDRESH		Thildresh	
1	298	AR_GLAREON		Glareon	
1	299	AR_OBELANE		Obelane	
1	300	AR_GLORTHAY		Glorthay	
1	301	AR_IMASHANE		Imashane	
1	302	AR_LORIGRIEL		Lorigriel	
1	303	AR_TORANGRIEL		Torangriel	
1	304	AR_GLORMARG		Glormarg	
1	305	AR_CARORAND		Carorand	
1	306	AR_FORTHUN		Forthun	
1	307	AR_CARANGRANE		Carangrane	
1	308	AR_FINORN		Finorn	
1	309	AR_GANORTHAK		Ganorthak	
1	310	AR_GLANGRIM		Glangrim	
1	311	AR_ULFIGRORN		Ulfigrorn	
1	312	AR_THANGRORN		Thangrorn	
1	313	AR_ANVORTHORN		Anvorthorn	
1	314	AR_THINIL		Thinil	
1	315	AR_IMGILDRIEL		Imgildriel	
1	316	AR_MORIGRARG		Morigrarg	
1	317	AR_FANGRARG		Fangrarg	
1	318	AR_MALORMUN		Malormun	
1	319	AR_CARULAY		Carulay	
1	320	AR_ASIGRUK		Asigruk	
1	321	AR_SINAY		Sinay	
1	322	AR_VARORMANE		Varormane	
1	323	AR_SUDRAK		Sudrak	
1	324	AR_IMGENARG		Imgenarg	
1	325	AR_THORARG		Thorarg	
1	326	AR_THANGRAND		Thangrand	
1	327	AR_ANVORTHAND		Anvorthand	
1	328	AR_TALILDRORN		Talildrorn	
1	329	AR_KAHORTHAY		Kahorthay	
1	330	AR_LORATRAK		Loratrak	
1	331	AR_MALUDRARG		Maludrarg	
1	332	AR_IMGORTHIUM		Imgorthium	
1	333	AR_TALASHAK		Talashak	
1	334	AR_THIRIUM		Thirium	
1	335	AR_BERUDRIL		Berudril	
1	336	AR_LORORTHIEL		Lororthiel	
1	337	AR_HAGINARG		Haginarg	
1	338	AR_FIRUN		Firun	
1	339	AR_THULEON		Thuleon	
1	340	AR_VARIGRORN		Varigrorn	
1	341	AR_MORORMIL		Morormil	
1	342	AR_KAHUDRIUM		Kahudrium	
1	343	AR_BERANGRARG		Berangrarg	
1	344	AR_TALORTHIM		Talorthim	
1	345	AR_GLENIM		Glenim	
1	346	AR_THENORN		Thenorn	
1	347	AR_TALORMIUM		Talormium	
1	348	AR_THASHIL		Thashil	
1	349	AR_MORORTHARG		Morortharg	
1	350	AR_FENARG		Fenarg	
1	351	AR_DOLORIM		Dolorim	
1	352	AR_LORORMUN		Lorormun	
1	353	AR_OBARORN		Obarorn	
1	354	AR_VARULANE		Varulane	
1	355	AR_IMGORARG		Imgorarg	
1	356	AR_OBORMIM		Obormim	
1	357	AR_IMGINANE		Imginane	
1	358	AR_TORORTHAY		Tororthay	
1	359	AR_GLORMORN		Glormorn	
1	360	AR_TORELAK		Torelak	
1	361	AR_THATRESH		Thatresh	
1	362	AR_VARENIUM		Varenium	
1	363	AR_CARANGRIEL		Carangriel	
1	364	AR_TORORMARG		Torormarg	
1	365	AR_USHANGRANE		Ushangrane	
1	366	AR_OBORMAD		Obormad	
1	367	AR_TORANGRIM		Torangrim	
1	368	AR_THELEON		Theleon	
1	369	AR_MALORTHIM		Malorthim	
1	370	AR_FANGRORN		Fangrorn	
1	371	AR_SARANE		Sarane	
1	372	AR_VARORTHORN		Varorthorn	
1	373	AR_CARANGRESH		Carangresh	
1	374	AR_TORUDRIUM		Torudrium	
1	375	AR_GANARAK		Ganarak	
1	376	AR_ANVILDRAK		Anvildrak	
1	377	AR_KAHATRIUM		Kahatrium	
1	378	AR_BERENARG		Berenarg	
1	379	AR_CARUDRUN		Carudrun	
1	380	AR_IMORTHEON		Imortheon	
1	381	AR_IMGENORN		Imgenorn	
1	382	AR_ASUDRANE		Asudrane	
1	383	AR_ANVARORN		Anvarorn	
1	384	AR_THANGRIL		Thangril	
1	385	AR_MALORTHAD		Malorthad	
1	386	AR_MORULANE		Morulane	
1	387	AR_FINANE		Finane	
1	388	AR_SINAK		Sinak	
1	389	AR_IMORIL		Imoril	
1	390	AR_ASHARIL		Asharil	
1	391	AR_ZARORMARG		Zarormarg	
1	392	AR_IMGASHANE		Imgashane	
1	393	AR_HAGINORN		Haginorn	
1	394	AR_ULFULESH		Ulfulesh	
1	395	AR_FIRIUM		Firium	
1	396	AR_MALANGRAK		Malangrak	
1	397	AR_HAGUDRIL		Hagudril	
1	398	AR_KAHORTHAK		Kahorthak	
1	399	AR_MALINARG		Malinarg	
1	400	AR_KAHORMAND		Kahormand	
1	401	AR_FISAY		Fisay	
1	402	AR_THINUK		Thinuk	
1	403	AR_MALANGRORN		Malangrorn	
1	404	AR_KAHORTHORN		Kahorthorn	
1	405	AR_FANGRESH		Fangresh	
1	406	AR_SORAK		Sorak	
1	407	AR_LORILDRIEL		Lorildriel	
1	408	AR_ZARORTHARG		Zarortharg	
1	409	AR_SINAND		Sinand	
1	410	AR_IMANGRUK		Imangruk	
1	411	AR_GLIGRIL		Gligril	
1	412	AR_ANVARESH		Anvaresh	
1	413	AR_TORIRARG		Torirarg	
1	414	AR_THANGRAD		Thangrad	
1	415	AR_LORASHAND		Lorashand	
1	416	AR_KAHORTHAND		Kahorthand	
1	417	AR_CARENUK		Carenuk	
1	418	AR_TORULANE		Torulane	
1	419	AR_SIRUK		Siruk	
1	420	AR_THISORN		Thisorn	
1	421	AR_MALINANE		Malinane	
1	422	AR_MORATRAK		Moratrak	
1	423	AR_FULAK		Fulak	
1	424	AR_MORILDRARG		Morildrarg	
1	425	AR_ASASHIEL		Asashiel	
1	426	AR_IMORAD		Imorad	
1	427	AR_IMGAREON		Imgareon	
1	428	AR_IMULORN		Imulorn	
1	429	AR_THIGRAK		Thigrak	
1	430	AR_MALIRIUM		Malirium	
1	431	AR_IMGORMARG		Imgormarg	
1	432	AR_MORORTHIEL		Mororthiel	
1	433	AR_THULARG		Thularg	
1	434	AR_MORELIM		Morelim	
1	435	AR_MORORMUK		Morormuk	
1	436	AR_CARELORN		Carelorn	
1	437	AR_USHORTHAK		Ushorthak	
1	438	AR_IMIRAK		Imirak	
1	439	AR_IMGORIEL		Imgoriel	
1	440	AR_LORANGRORN		Lorangrorn	
1	441	AR_TORORTHORN		Tororthorn	
1	442	AR_THASHUK		Thashuk	
1	443	AR_MORORTHESH		Mororthesh	
1	444	AR_CARARAK		Cararak	
1	445	AR_HAGISAK		Hagisak	
1	446	AR_TORORMIEL		Torormiel	
1	447	AR_SENARG		Senarg	
1	448	AR_MORORMUN		Morormun	
1	449	AR_FATRUN		Fatrun	
1	450	AR_MALILDRIM		Malildrim	
1	451	AR_CARORMANE		Carormane	
1	452	AR_ASELAY		Aselay	
1	453	AR_VARILDRORN		Varildrorn	
1	454	AR_THENAD		Thenad	
1	455	AR_BERISARG		Berisarg	
1	456	AR_TORORTHAND		Tororthand	
1	457	AR_FAREON		Fareon	
1	458	AR_THASHUN		Thashun	
1	459	AR_KAHIRAND		Kahirand	
1	460	AR_LORINANE		Lorinane	
1	461	AR_THORMORN		Thormorn	
1	462	AR_FELAK		Felak	
1	463	AR_VARASHAK		Varashak	
1	464	AR_OBARAD		Obarad	
1	465	AR_VARATRARG		Varatrarg	
1	466	AR_BERENIEL		Bereniel	
1	467	AR_TALORAND		Talorand	
1	468	AR_CARUDREON		Carudreon	
1	469	AR_SORMEON		Sormeon	
1	470	AR_TALANGRANE		Talangrane	
1	471	AR_GLORTHANE		Glorthane	
1	472	AR_IMELORN		Imelorn	
1	473	AR_ULFANGRAK		Ulfangrak	
1	474	AR_THORTHAK		Thorthak	
1	475	AR_FORIEL		Foriel	
1	476	AR_THELARG		Thelarg	
1	477	AR_MALORTHIA		Malorthia	
1	478	AR_MORIGRIM		Morigrim	
1	479	AR_FANGRIM		Fangrim	
1	480	AR_THORMAND		Thormand	
1	481	AR_CARIGRORN		Carigrorn	
1	482	AR_FINUK		Finuk	
1	483	AR_SINIL		Sinil	
1	484	AR_BERENESH		Berenesh	
1	485	AR_KAHILDRAK		Kahildrak	
1	486	AR_OBANGRARG		Obangrarg	
1	487	AR_IMORTHARG		Imortharg	
1	488	AR_THORIM		Thorim	
1	489	AR_THINIUM		Thinium	
1	490	AR_TORULIEL		Toruliel	
1	491	AR_USHENUK		Ushenuk	
1	492	AR_MORILDRORN		Morildrorn	
1	493	AR_TALENIL		Talenil	
1	494	AR_SUDRESH		Sudresh	
1	495	AR_BERELAK		Berelak	
1	496	AR_BERORMARG		Berormarg	
1	497	AR_TORIRAND		Torirand	
1	498	AR_THANGRUN		Thangrun	
1	499	AR_ANVORTHUN		Anvorthun	
1	500	AR_KAHARAND		Kaharand	
1	501	AR_FIRAY		Firay	
1	502	AR_GLISUK		Glisuk	
1	503	AR_CARENIUM		Carenium	
1	504	AR_SIRIUM		Sirium	
1	505	AR_ANVUDRIL		Anvudril	
1	506	AR_KAHORMAD		Kahormad	
1	507	AR_CARATREON		Caratreon	
1	508	AR_IMIGRORN		Imigrorn	
1	509	AR_THIRAK		Thirak	
1	510	AR_IMGORMAND		Imgormand	
1	511	AR_MORORTHIM		Mororthim	
1	512	AR_FENIM		Fenim	
1	513	AR_MALIGREON		Maligreon	
1	514	AR_DOLARANE		Dolarane	
1	515	AR_CARORTHORN		Carorthorn	
1	516	AR_SENORN		Senorn	
1	517	AR_THISANE		Thisane	
1	518	AR_ANVUDRANE		Anvudrane	
1	519	AR_GANIRESH		Ganiresh	
1	520	AR_MALISAK		Malisak	
1	521	AR_VARULIUM		Varulium	
1	522	AR_KAHUDRAK		Kahudrak	
1	523	AR_USHORTHARG		Ushortharg	
1	524	AR_TALORTHEON		Talortheon	
1	525	AR_SILDRIM		Sildrim	
1	526	AR_LORINIEL		Loriniel	
1	527	AR_CARORTHAND		Carorthand	
1	528	AR_SENAND		Senand	
1	529	AR_THILDREON		Thildreon	
1	530	AR_CARELANE		Carelane	
1	531	AR_FORMORN		Formorn	
1	532	AR_VARATRORN		Varatrorn	
1	533	AR_OBORTHIUM		Oborthium	
1	534	AR_IMGORAD		Imgorad	
1	535	AR_TALANGRIEL		Talangriel	
1	536	AR_TORARAND		Torarand	
1	537	AR_IMATREON		Imatreon	
1	538	AR_TORORTHANE		Tororthane	
1	539	AR_GANIGRORN		Ganigrorn	
1	540	AR_BERANGRORN		Berangrorn	
1	541	AR_LORORTHIM		Lororthim	
1	542	AR_MORORTHORN		Mororthorn	
1	543	AR_FENORN		Fenorn	
1	544	AR_THULAY		Thulay	
1	545	AR_KAHINIUM		Kahinium	
1	546	AR_DOLORTHARG		Dolortharg	
1	547	AR_VARULIEL		Varuliel	
1	548	AR_FILDRIM		Fildrim	
1	549	AR_TALORTHUK		Talorthuk	
1	550	AR_ASATRANE		Asatrane	
1	551	AR_SILDRORN		Sildrorn	
1	552	AR_GANULANE		Ganulane	
1	553	AR_ANVIRIL		Anviril	
1	554	AR_ANVIGRIEL		Anvigriel	
1	555	AR_MORORTHAND		Mororthand	
1	556	AR_GLILDREON		Glildreon	
1	557	AR_MORELANE		Morelane	
1	558	AR_CARORTHAY		Carorthay	
1	559	AR_FASHANE		Fashane	
1	560	AR_THILDRUK		Thildruk	
1	561	AR_KAHULORN		Kahulorn	
1	562	AR_CARELAK		Carelak	
1	563	AR_ZARIGRAK		Zarigrak	
1	564	AR_CARORMARG		Carormarg	
1	565	AR_DOLUDREON		Doludreon	
1	566	AR_USHUDRUK		Ushudruk	
1	567	AR_TALINORN		Talinorn	
1	568	AR_GLELORN		Glelorn	
1	569	AR_THENANE		Thenane	
1	570	AR_FARIUM		Farium	
1	571	AR_IMILDRIUM		Imildrium	
1	572	AR_CARUDRIUM		Carudrium	
1	573	AR_OBORTHESH		Oborthesh	
1	574	AR_TALANGRARG		Talangrarg	
1	575	AR_GLORTHARG		Glortharg	
1	576	AR_BERATRIEL		Beratriel	
1	577	AR_THORTHEON		Thortheon	
1	578	AR_MALARIM		Malarim	
1	579	AR_LORIGRUK		Lorigruk	
1	580	AR_TALUDRANE		Taludrane	
1	581	AR_GLORMANE		Glormane	
1	582	AR_THELAY		Thelay	
1	583	AR_MALORTHUK		Malorthuk	
1	584	AR_ANVASHAY		Anvashay	
1	585	AR_MORULIEL		Moruliel	
1	586	AR_FINIEL		Finiel	
1	587	AR_ZARENAD		Zarenad	
1	588	AR_ANVILDRARG		Anvildrarg	
1	589	AR_GLORUK		Gloruk	
1	590	AR_GANELANE		Ganelane	
1	591	AR_IMORTHAY		Imorthay	
1	592	AR_THORIL		Thoril	
1	593	AR_ANVARIL		Anvaril	
1	594	AR_THANGRIEL		Thangriel	
1	595	AR_FORAND		Forand	
1	596	AR_GLUDREON		Gludreon	
1	597	AR_MORIGRANE		Morigrane	
1	598	AR_TORULORN		Torulorn	
1	599	AR_VARORTHANE		Varorthane	
1	600	AR_ZARORMAND		Zarormand	
1	601	AR_TALASHORN		Talashorn	
1	602	AR_GLIGRORN		Gligrorn	
1	603	AR_THORANE		Thorane	
1	604	AR_IMINUK		Iminuk	
1	605	AR_TORIGRARG		Torigrarg	
1	606	AR_GLISIEL		Glisiel	
1	607	AR_THINAD		Thinad	
1	608	AR_MALANGRARG		Malangrarg	
1	609	AR_KAHORTHARG		Kahortharg	
1	610	AR_IMGILDRUN		Imgildrun	
1	611	AR_CARENIM		Carenim	
1	612	AR_THUDRUN		Thudrun	
1	613	AR_LORILDRANE		Lorildrane	
1	614	AR_MORATRAY		Moratray	
1	615	AR_SIGRUK		Sigruk	
1	616	AR_MALUDRANE		Maludrane	
1	617	AR_KAHORMANE		Kahormane	
1	618	AR_LORORTHUK		Lororthuk	
1	619	AR_TALATRANE		Talatrane	
1	620	AR_TORENUK		Torenuk	
1	621	AR_OBILDRORN		Obildrorn	
1	622	AR_ANVANGRAY		Anvangray	
1	623	AR_IMGORMAK		Imgormak	
1	624	AR_THISARG		Thisarg	
1	625	AR_TORILDREON		Torildreon	
1	626	AR_TALARUK		Talaruk	
1	627	AR_CARORMORN		Carormorn	
1	628	AR_BERANGRANE		Berangrane	
1	629	AR_USHELAK		Ushelak	
1	630	AR_TALORTHIUM		Talorthium	
1	631	AR_ASILDRAD		Asildrad	
1	632	AR_MORARAND		Morarand	
1	633	AR_LORINORN		Lorinorn	
1	634	AR_MORORTHANE		Mororthane	
1	635	AR_TORELORN		Torelorn	
1	636	AR_THATRUK		Thatruk	
1	637	AR_CARORTHAK		Carorthak	
1	638	AR_CARELARG		Carelarg	
1	639	AR_USHANGRIM		Ushangrim	
1	640	AR_CARORMAND		Carormand	
1	641	AR_IMGORANE		Imgorane	
1	642	AR_GLORTHORN		Glorthorn	
1	643	AR_TORARAK		Torarak	
1	644	AR_THENESH		Thenesh	
1	645	AR_LORANGRARG		Lorangrarg	
1	646	AR_MALENARG		Malenarg	
1	647	AR_MORANGREON		Morangreon	
1	648	AR_SARIM		Sarim	
1	649	AR_CARANGRUK		Carangruk	
1	650	AR_TORORMANE		Torormane	
1	651	AR_ANVILDRORN		Anvildrorn	
1	652	AR_KAHULANE		Kahulane	
1	653	AR_GLARARG		Glararg	
1	654	AR_GLORTHAND		Glorthand	
1	655	AR_THAREON		Thareon	
1	656	AR_TALINANE		Talinane	
1	657	AR_IMORMORN		Imormorn	
1	658	AR_GLORMESH		Glormesh	
1	659	AR_THELAK		Thelak	
1	660	AR_VARELIM		Varelim	
